,DewTemp,DryTemp,Precip,Wspeed,weekday,holiday,cust_cnt,subs_cnt,cust_dur,subs_dur
2013-07-20 00:00:00,74.0,86.0,0.0,8.0,5,False,11.0,39.0,14261.0,33575.0
2013-07-20 01:00:00,71.0,84.0,0.0,7.0,5,False,13.0,35.0,15618.0,23388.0
2013-07-20 02:00:00,69.0,84.0,0.0,9.0,5,False,12.0,20.0,11377.0,18093.0
2013-07-20 03:00:00,69.0,82.0,0.0,5.0,5,False,9.0,10.0,10492.0,27454.0
2013-07-20 04:00:00,68.0,81.0,0.0,8.0,5,False,5.0,6.0,4508.0,10749.0
2013-07-20 05:00:00,69.0,81.0,0.0,,5,False,3.0,2.0,4897.0,1917.0
2013-07-20 06:00:00,69.0,82.0,0.0,7.0,5,False,3.0,15.0,4736.0,12851.0
2013-07-20 07:00:00,68.0,82.0,0.0,5.0,5,False,8.0,36.0,28521.0,25401.0
2013-07-20 08:00:00,69.0,84.0,0.0,3.0,5,False,7.0,54.0,11964.0,42577.0
2013-07-20 09:00:00,69.0,86.0,0.0,8.0,5,False,27.0,105.0,72700.0,81220.0
2013-07-20 10:00:00,70.0,89.0,0.0,5.0,5,False,33.0,123.0,39092.0,97513.0
2013-07-20 11:00:00,70.0,92.0,0.0,,5,False,57.0,148.0,91743.0,115369.0
2013-07-20 12:00:00,70.0,89.0,0.0,7.0,5,False,86.0,186.0,168740.0,158958.0
2013-07-20 13:00:00,70.0,91.0,0.0,7.0,5,False,85.0,153.0,98447.0,120004.0
2013-07-20 14:00:00,69.0,92.0,0.0,,5,False,92.0,153.0,161828.0,132032.0
2013-07-20 15:00:00,68.0,92.0,0.0,9.0,5,False,82.0,166.0,172126.0,190765.0
2013-07-20 16:00:00,68.0,91.0,0.0,11.0,5,False,91.0,161.0,133715.0,133898.0
2013-07-20 17:00:00,69.0,86.0,0.0,0.0,5,False,63.0,159.0,82641.0,130191.0
2013-07-20 18:00:00,70.0,85.0,0.0,3.0,5,False,67.0,133.0,90355.0,99877.0
2013-07-20 19:00:00,68.0,84.0,0.0,,5,False,48.0,125.0,68851.0,109933.0
2013-07-20 20:00:00,69.0,82.0,0.0,3.0,5,False,45.0,109.0,44529.0,95947.0
2013-07-20 21:00:00,67.0,82.0,0.0,3.0,5,False,27.0,74.0,33061.0,54138.0
2013-07-20 22:00:00,68.0,82.0,0.0,0.0,5,False,29.0,69.0,34927.0,58140.0
2013-07-20 23:00:00,68.0,82.0,0.0,5.0,5,False,27.0,60.0,27696.0,38164.0
2013-07-21 00:00:00,69.0,80.0,0.0,0.0,6,False,19.0,46.0,23555.0,31239.0
2013-07-21 01:00:00,69.0,81.0,0.0,5.0,6,False,16.0,50.0,27366.0,44525.0
2013-07-21 02:00:00,69.0,80.0,0.0,0.0,6,False,5.0,18.0,6546.0,11535.0
2013-07-21 03:00:00,69.0,79.0,0.0,0.0,6,False,5.0,18.0,8461.0,13165.0
2013-07-21 04:00:00,69.0,79.0,0.0,6.0,6,False,1.0,4.0,1295.0,2392.0
2013-07-21 05:00:00,60.0,79.0,0.0,7.0,6,False,2.0,6.0,2507.0,8557.0
2013-07-21 06:00:00,60.0,79.0,0.0,6.0,6,False,4.0,20.0,5686.0,17219.0
2013-07-21 07:00:00,59.0,79.0,0.0,8.0,6,False,5.0,20.0,19280.0,31561.0
2013-07-21 08:00:00,59.0,80.0,0.0,5.0,6,False,11.0,42.0,32540.0,37813.0
2013-07-21 09:00:00,58.0,81.0,0.0,10.0,6,False,26.0,83.0,41082.0,64732.0
2013-07-21 10:00:00,60.0,84.0,0.0,6.0,6,False,43.0,119.0,64712.0,99720.0
2013-07-21 11:00:00,59.0,84.0,0.0,9.0,6,False,69.0,133.0,94915.0,111505.0
2013-07-21 12:00:00,58.0,87.0,0.0,8.0,6,False,81.0,187.0,134380.0,184929.0
2013-07-21 13:00:00,61.0,87.0,0.0,5.0,6,False,92.0,158.0,268907.0,144454.0
2013-07-21 14:00:00,61.0,88.0,0.0,3.0,6,False,110.0,177.0,186488.0,156983.0
2013-07-21 15:00:00,61.0,86.0,0.0,5.0,6,False,107.0,184.0,161373.0,169730.0
2013-07-21 16:00:00,61.0,85.0,0.0,6.0,6,False,112.0,208.0,214610.0,208692.0
2013-07-21 17:00:00,60.0,83.0,0.0,6.0,6,False,113.0,216.0,147195.0,193297.0
2013-07-21 18:00:00,65.0,81.0,0.0,0.0,6,False,98.0,182.0,154445.0,153585.0
2013-07-21 19:00:00,67.0,78.0,0.0,5.0,6,False,76.0,189.0,120457.0,173025.0
2013-07-21 20:00:00,67.0,77.0,0.0,3.0,6,False,63.0,151.0,84913.0,146900.0
2013-07-21 21:00:00,68.0,77.0,0.0,3.0,6,False,38.0,112.0,55597.0,94581.0
2013-07-21 22:00:00,68.0,76.0,0.0,3.0,6,False,27.0,76.0,32565.0,57412.0
2013-07-21 23:00:00,66.0,77.0,0.0,3.0,6,False,26.0,41.0,27754.0,30928.0
2013-07-22 00:00:00,69.0,77.0,0.0,0.0,0,False,7.0,28.0,8842.0,16284.0
2013-07-22 01:00:00,69.0,76.0,0.0,6.0,0,False,10.0,11.0,8488.0,7461.0
2013-07-22 02:00:00,69.0,76.0,0.0,0.0,0,False,3.0,5.0,4957.0,4302.0
2013-07-22 03:00:00,69.0,76.0,0.0,7.0,0,False,4.0,7.0,4358.0,6145.0
2013-07-22 04:00:00,70.0,75.0,0.0,5.0,0,False,3.0,3.0,4041.0,3920.0
2013-07-22 05:00:00,70.0,76.0,0.0,5.0,0,False,,18.0,,11240.0
2013-07-22 06:00:00,70.0,77.0,0.0,6.0,0,False,4.0,80.0,2514.0,66597.0
2013-07-22 07:00:00,70.0,77.0,0.0,6.0,0,False,11.0,175.0,14650.0,126594.0
2013-07-22 08:00:00,70.0,78.0,0.0,7.0,0,False,21.0,296.0,22674.0,267467.0
2013-07-22 09:00:00,71.0,80.0,0.0,9.0,0,False,26.0,225.0,34823.0,165677.0
2013-07-22 10:00:00,71.0,82.0,0.0,6.0,0,False,18.0,105.0,28226.0,79935.0
2013-07-22 11:00:00,72.0,79.0,0.003,5.0,0,False,35.0,93.0,49443.0,75332.0
2013-07-22 12:00:00,72.0,83.0,0.0,7.0,0,False,20.0,82.0,27783.0,53738.0
2013-07-22 13:00:00,72.0,85.0,0.0,8.0,0,False,37.0,115.0,52771.0,68575.0
2013-07-22 14:00:00,71.0,82.0,0.0,6.0,0,False,29.0,116.0,34829.0,87960.0
2013-07-22 15:00:00,72.0,81.0,0.0,6.0,0,False,45.0,138.0,59510.0,105471.0
2013-07-22 16:00:00,72.0,80.0,0.0,,0,False,33.0,166.0,41189.0,130314.0
2013-07-22 17:00:00,72.0,80.0,0.0,9.0,0,False,44.0,327.0,53545.0,298919.0
2013-07-22 18:00:00,73.0,78.0,0.003,0.0,0,False,39.0,341.0,36070.0,254974.0
2013-07-22 19:00:00,73.0,77.0,0.0,3.0,0,False,23.0,219.0,24665.0,197690.0
2013-07-22 20:00:00,74.0,76.0,0.02,6.0,0,False,21.0,134.0,24660.0,105833.0
2013-07-22 21:00:00,74.0,76.0,0.04,7.0,0,False,8.0,44.0,7163.0,95227.0
2013-07-22 22:00:00,74.0,76.0,0.0,0.0,0,False,7.0,40.0,7434.0,26582.0
2013-07-22 23:00:00,74.0,76.0,0.0,3.0,0,False,7.0,32.0,13598.0,21362.0
2013-07-23 00:00:00,73.0,75.0,0.0,3.0,1,False,3.0,24.0,3478.0,17516.0
2013-07-23 01:00:00,73.0,76.0,0.02,3.0,1,False,3.0,9.0,2907.0,7846.0
2013-07-23 02:00:00,74.0,76.0,0.1,3.0,1,False,,1.0,,776.0
2013-07-23 03:00:00,74.0,76.0,0.19,3.0,1,False,,2.0,,1793.0
2013-07-23 04:00:00,72.0,74.0,0.003,5.0,1,False,,2.0,,1221.0
2013-07-23 05:00:00,71.0,73.0,0.0,0.0,1,False,,17.0,,12602.0
2013-07-23 06:00:00,71.0,74.0,0.0,6.0,1,False,2.0,78.0,961.0,63284.0
2013-07-23 07:00:00,71.0,75.0,0.0,3.0,1,False,8.0,159.0,5406.0,113495.0
2013-07-23 08:00:00,71.0,76.0,0.0,7.0,1,False,23.0,329.0,21562.0,253058.0
2013-07-23 09:00:00,71.0,79.0,0.0,3.0,1,False,19.0,252.0,25978.0,240079.0
2013-07-23 10:00:00,72.0,82.0,0.0,0.0,1,False,7.0,134.0,10607.0,118146.0
2013-07-23 11:00:00,72.0,85.0,0.0,,1,False,20.0,109.0,45637.0,79848.0
2013-07-23 12:00:00,71.0,85.0,0.0,8.0,1,False,32.0,146.0,29405.0,120335.0
2013-07-23 13:00:00,69.0,85.0,0.0,,1,False,28.0,148.0,29749.0,104914.0
2013-07-23 14:00:00,67.0,85.0,0.0,10.0,1,False,37.0,139.0,67953.0,102099.0
2013-07-23 15:00:00,69.0,85.0,0.0,5.0,1,False,33.0,137.0,49890.0,103129.0
2013-07-23 16:00:00,69.0,84.0,0.003,6.0,1,False,41.0,183.0,252263.0,151795.0
2013-07-23 17:00:00,68.0,84.0,0.0,0.0,1,False,42.0,337.0,62700.0,263482.0
2013-07-23 18:00:00,68.0,82.0,0.0,3.0,1,False,38.0,429.0,53232.0,349677.0
2013-07-23 19:00:00,69.0,80.0,0.0,3.0,1,False,42.0,298.0,62406.0,255888.0
2013-07-23 20:00:00,69.0,80.0,0.0,6.0,1,False,36.0,222.0,42400.0,195984.0
2013-07-23 21:00:00,68.0,81.0,0.0,6.0,1,False,18.0,156.0,19827.0,132663.0
2013-07-23 22:00:00,68.0,79.0,0.0,3.0,1,False,13.0,94.0,19325.0,85920.0
2013-07-23 23:00:00,68.0,79.0,0.0,6.0,1,False,10.0,62.0,9795.0,49181.0
2013-07-24 00:00:00,67.0,77.0,0.0,3.0,2,False,8.0,31.0,10264.0,18910.0
2013-07-24 01:00:00,67.0,76.0,0.0,0.0,2,False,4.0,11.0,7160.0,39998.0
2013-07-24 02:00:00,67.0,76.0,0.0,0.0,2,False,2.0,4.0,2458.0,1577.0
2013-07-24 03:00:00,68.0,76.0,0.0,5.0,2,False,1.0,7.0,1059.0,5327.0
2013-07-24 04:00:00,68.0,76.0,0.0,3.0,2,False,,4.0,,3830.0
2013-07-24 05:00:00,68.0,75.0,0.0,6.0,2,False,,15.0,,8750.0
2013-07-24 06:00:00,67.0,75.0,0.0,,2,False,4.0,95.0,4807.0,73009.0
2013-07-24 07:00:00,65.0,77.0,0.0,0.0,2,False,7.0,186.0,25050.0,132971.0
2013-07-24 08:00:00,64.0,79.0,0.0,6.0,2,False,26.0,332.0,25906.0,253966.0
2013-07-24 09:00:00,64.0,81.0,0.0,5.0,2,False,21.0,217.0,25466.0,173254.0
2013-07-24 10:00:00,63.0,80.0,0.0,9.0,2,False,20.0,120.0,49515.0,98362.0
2013-07-24 11:00:00,63.0,79.0,0.0,6.0,2,False,23.0,110.0,34611.0,87482.0
2013-07-24 12:00:00,63.0,82.0,0.0,8.0,2,False,40.0,163.0,67515.0,156736.0
2013-07-24 13:00:00,62.0,81.0,0.0,,2,False,33.0,166.0,46683.0,119658.0
2013-07-24 14:00:00,60.0,80.0,0.0,6.0,2,False,44.0,149.0,85717.0,181197.0
2013-07-24 15:00:00,60.0,80.0,0.0,0.0,2,False,37.0,162.0,64893.0,130182.0
2013-07-24 16:00:00,58.0,79.0,0.0,3.0,2,False,47.0,221.0,70793.0,164741.0
2013-07-24 17:00:00,57.0,79.0,0.0,3.0,2,False,49.0,345.0,61020.0,311554.0
2013-07-24 18:00:00,55.0,78.0,0.0,3.0,2,False,52.0,398.0,62791.0,391075.0
2013-07-24 19:00:00,54.0,76.0,0.0,0.0,2,False,41.0,339.0,48312.0,282225.0
2013-07-24 20:00:00,55.0,74.0,0.0,5.0,2,False,38.0,252.0,57722.0,220367.0
2013-07-24 21:00:00,53.0,72.0,0.0,10.0,2,False,17.0,163.0,33936.0,155068.0
2013-07-24 22:00:00,52.0,70.0,0.0,8.0,2,False,25.0,127.0,36774.0,134626.0
2013-07-24 23:00:00,51.0,68.0,0.0,9.0,2,False,21.0,91.0,69014.0,70179.0
2013-07-25 00:00:00,51.0,67.0,0.0,7.0,3,False,9.0,30.0,8831.0,26329.0
2013-07-25 01:00:00,51.0,67.0,0.0,14.0,3,False,6.0,9.0,4137.0,7613.0
2013-07-25 02:00:00,50.0,66.0,0.0,13.0,3,False,5.0,11.0,3805.0,6405.0
2013-07-25 03:00:00,50.0,66.0,0.0,11.0,3,False,2.0,5.0,1688.0,4825.0
2013-07-25 04:00:00,49.0,66.0,0.0,10.0,3,False,,5.0,,2411.0
2013-07-25 05:00:00,49.0,65.0,0.0,9.0,3,False,1.0,20.0,857.0,12885.0
2013-07-25 06:00:00,50.0,65.0,0.0,8.0,3,False,8.0,90.0,8990.0,65843.0
2013-07-25 07:00:00,51.0,66.0,0.0,9.0,3,False,10.0,177.0,16059.0,132697.0
2013-07-25 08:00:00,51.0,65.0,0.0,6.0,3,False,13.0,371.0,21235.0,287091.0
2013-07-25 09:00:00,51.0,66.0,0.0,9.0,3,False,24.0,246.0,43940.0,208781.0
2013-07-25 10:00:00,51.0,66.0,0.0,9.0,3,False,26.0,119.0,38475.0,96794.0
2013-07-25 11:00:00,52.0,65.0,0.0,8.0,3,False,22.0,106.0,48053.0,78011.0
2013-07-25 12:00:00,53.0,66.0,0.0,11.0,3,False,26.0,123.0,25954.0,81488.0
2013-07-25 13:00:00,54.0,66.0,0.0,6.0,3,False,27.0,156.0,43403.0,131697.0
2013-07-25 14:00:00,54.0,66.0,0.0,8.0,3,False,23.0,114.0,58188.0,91930.0
2013-07-25 15:00:00,56.0,66.0,0.0,8.0,3,False,35.0,140.0,49559.0,101934.0
2013-07-25 16:00:00,56.0,67.0,0.0,7.0,3,False,30.0,174.0,48508.0,137817.0
2013-07-25 17:00:00,57.0,67.0,0.0,9.0,3,False,36.0,317.0,40907.0,332498.0
2013-07-25 18:00:00,56.0,67.0,0.0,9.0,3,False,50.0,342.0,73328.0,286763.0
2013-07-25 19:00:00,55.0,68.0,0.0,5.0,3,False,24.0,275.0,26187.0,229610.0
2013-07-25 20:00:00,55.0,67.0,0.0,10.0,3,False,21.0,185.0,25581.0,152256.0
2013-07-25 21:00:00,57.0,66.0,0.003,9.0,3,False,19.0,141.0,21743.0,152045.0
2013-07-25 22:00:00,59.0,64.0,0.01,9.0,3,False,21.0,93.0,21249.0,70001.0
2013-07-25 23:00:00,57.0,65.0,0.0,10.0,3,False,16.0,29.0,14543.0,20794.0
2013-07-26 00:00:00,57.0,65.0,0.0,7.0,4,False,11.0,21.0,15960.0,14669.0
2013-07-26 01:00:00,57.0,66.0,0.0,8.0,4,False,3.0,27.0,1993.0,18402.0
2013-07-26 02:00:00,57.0,66.0,0.0,6.0,4,False,1.0,14.0,845.0,9970.0
2013-07-26 03:00:00,58.0,67.0,0.0,9.0,4,False,2.0,4.0,1366.0,2683.0
2013-07-26 04:00:00,58.0,68.0,0.0,6.0,4,False,2.0,9.0,1093.0,4764.0
2013-07-26 05:00:00,58.0,68.0,0.0,3.0,4,False,1.0,14.0,1008.0,6698.0
2013-07-26 06:00:00,57.0,68.0,0.0,8.0,4,False,4.0,67.0,2593.0,56087.0
2013-07-26 07:00:00,58.0,69.0,0.0,5.0,4,False,11.0,153.0,9835.0,111020.0
2013-07-26 08:00:00,58.0,71.0,0.0,5.0,4,False,19.0,307.0,17938.0,232561.0
2013-07-26 09:00:00,59.0,75.0,0.0,6.0,4,False,10.0,223.0,25139.0,182484.0
2013-07-26 10:00:00,59.0,77.0,0.0,5.0,4,False,18.0,125.0,28209.0,86937.0
2013-07-26 11:00:00,59.0,77.0,0.0,8.0,4,False,46.0,115.0,62387.0,75154.0
2013-07-26 12:00:00,58.0,81.0,0.0,,4,False,39.0,188.0,58811.0,138056.0
2013-07-26 13:00:00,58.0,81.0,0.0,5.0,4,False,41.0,157.0,70717.0,112581.0
2013-07-26 14:00:00,57.0,82.0,0.0,5.0,4,False,58.0,185.0,81043.0,146346.0
2013-07-26 15:00:00,56.0,82.0,0.0,3.0,4,False,53.0,227.0,81050.0,181558.0
2013-07-26 16:00:00,58.0,80.0,0.0,0.0,4,False,65.0,269.0,115955.0,221146.0
2013-07-26 17:00:00,58.0,79.0,0.0,,4,False,59.0,338.0,81794.0,296119.0
2013-07-26 18:00:00,57.0,80.0,0.0,3.0,4,False,51.0,327.0,92786.0,305518.0
2013-07-26 19:00:00,55.0,77.0,0.0,6.0,4,False,40.0,247.0,69386.0,210767.0
2013-07-26 20:00:00,56.0,77.0,0.0,6.0,4,False,36.0,157.0,49467.0,192138.0
2013-07-26 21:00:00,63.0,75.0,0.0,5.0,4,False,25.0,113.0,48791.0,97014.0
2013-07-26 22:00:00,63.0,74.0,0.0,3.0,4,False,26.0,94.0,33674.0,82254.0
2013-07-26 23:00:00,63.0,73.0,0.0,5.0,4,False,16.0,92.0,20842.0,91540.0
2013-07-27 00:00:00,62.0,71.0,0.0,3.0,5,False,22.0,46.0,29138.0,40165.0
2013-07-27 01:00:00,62.0,71.0,0.0,5.0,5,False,10.0,26.0,11771.0,20034.0
2013-07-27 02:00:00,63.0,70.0,0.0,5.0,5,False,10.0,15.0,17576.0,10937.0
2013-07-27 03:00:00,63.0,70.0,0.0,5.0,5,False,2.0,11.0,366.0,9825.0
2013-07-27 04:00:00,63.0,70.0,0.0,7.0,5,False,4.0,6.0,2673.0,4282.0
2013-07-27 05:00:00,64.0,70.0,0.0,6.0,5,False,6.0,8.0,14983.0,8782.0
2013-07-27 06:00:00,64.0,72.0,0.0,0.0,5,False,4.0,12.0,2535.0,10039.0
2013-07-27 07:00:00,63.0,74.0,0.0,0.0,5,False,6.0,36.0,7520.0,30029.0
2013-07-27 08:00:00,61.0,77.0,0.0,0.0,5,False,17.0,78.0,21794.0,54809.0
2013-07-27 09:00:00,60.0,79.0,0.0,6.0,5,False,39.0,127.0,50548.0,94469.0
2013-07-27 10:00:00,61.0,80.0,0.0,,5,False,45.0,152.0,67167.0,125248.0
2013-07-27 11:00:00,61.0,79.0,0.0,0.0,5,False,67.0,172.0,142815.0,158448.0
2013-07-27 12:00:00,62.0,78.0,0.0,0.0,5,False,88.0,183.0,157017.0,155691.0
2013-07-27 13:00:00,61.0,81.0,0.0,7.0,5,False,124.0,157.0,182769.0,140496.0
2013-07-27 14:00:00,61.0,81.0,0.0,5.0,5,False,111.0,183.0,203362.0,168304.0
2013-07-27 15:00:00,58.0,80.0,0.0,5.0,5,False,138.0,197.0,187603.0,180706.0
2013-07-27 16:00:00,57.0,77.0,0.0,7.0,5,False,137.0,207.0,202036.0,324565.0
2013-07-27 17:00:00,60.0,76.0,0.0,7.0,5,False,136.0,210.0,185250.0,192063.0
2013-07-27 18:00:00,62.0,74.0,0.0,6.0,5,False,83.0,175.0,118230.0,169062.0
2013-07-27 19:00:00,64.0,73.0,0.0,0.0,5,False,86.0,150.0,120746.0,230058.0
2013-07-27 20:00:00,64.0,72.0,0.0,5.0,5,False,67.0,115.0,148061.0,110542.0
2013-07-27 21:00:00,64.0,72.0,0.0,0.0,5,False,45.0,94.0,53048.0,81066.0
2013-07-27 22:00:00,63.0,71.0,0.0,0.0,5,False,29.0,86.0,47239.0,76683.0
2013-07-27 23:00:00,63.0,71.0,0.0,0.0,5,False,33.0,72.0,55168.0,64814.0
2013-07-28 00:00:00,65.0,71.0,0.0,0.0,6,False,20.0,64.0,20141.0,55995.0
2013-07-28 01:00:00,65.0,71.0,0.0,0.0,6,False,13.0,31.0,13740.0,26548.0
2013-07-28 02:00:00,65.0,70.0,0.0,0.0,6,False,19.0,21.0,19936.0,14375.0
2013-07-28 03:00:00,63.0,71.0,0.0,0.0,6,False,5.0,9.0,4783.0,10910.0
2013-07-28 04:00:00,64.0,71.0,0.0,0.0,6,False,3.0,10.0,1933.0,9056.0
2013-07-28 05:00:00,64.0,72.0,0.0,0.0,6,False,,6.0,,7299.0
2013-07-28 06:00:00,64.0,73.0,0.0,0.0,6,False,3.0,12.0,4842.0,20619.0
2013-07-28 07:00:00,63.0,74.0,0.0,0.0,6,False,4.0,24.0,5587.0,20657.0
2013-07-28 08:00:00,64.0,75.0,0.0,3.0,6,False,14.0,49.0,18029.0,37875.0
2013-07-28 09:00:00,66.0,76.0,0.0,,6,False,36.0,72.0,51700.0,68519.0
2013-07-28 10:00:00,66.0,76.0,0.0,,6,False,47.0,105.0,75961.0,77100.0
2013-07-28 11:00:00,65.0,75.0,0.0,7.0,6,False,70.0,151.0,146491.0,119353.0
2013-07-28 12:00:00,67.0,74.0,0.01,,6,False,71.0,168.0,161436.0,134359.0
2013-07-28 13:00:00,68.0,75.0,0.003,8.0,6,False,76.0,140.0,103332.0,111863.0
2013-07-28 14:00:00,67.0,77.0,0.0,,6,False,53.0,136.0,87267.0,110774.0
2013-07-28 15:00:00,66.0,78.0,0.0,,6,False,88.0,176.0,147902.0,138332.0
2013-07-28 16:00:00,65.0,76.0,0.0,5.0,6,False,103.0,222.0,173489.0,209512.0
2013-07-28 17:00:00,70.0,73.0,0.02,0.0,6,False,91.0,226.0,128160.0,195753.0
2013-07-28 18:00:00,70.0,72.0,0.07,5.0,6,False,38.0,137.0,40045.0,100183.0
2013-07-28 19:00:00,70.0,72.0,0.03,3.0,6,False,20.0,64.0,22583.0,38918.0
2013-07-28 20:00:00,70.0,72.0,0.0,,6,False,18.0,53.0,17318.0,35884.0
2013-07-28 21:00:00,71.0,72.0,0.02,3.0,6,False,9.0,62.0,9731.0,48645.0
2013-07-28 22:00:00,70.0,71.0,0.09,0.0,6,False,12.0,37.0,19326.0,28282.0
2013-07-28 23:00:00,69.0,71.0,0.003,3.0,6,False,3.0,13.0,3663.0,11296.0
2013-07-29 00:00:00,68.0,70.0,0.0,0.0,0,False,2.0,9.0,1524.0,5484.0
2013-07-29 01:00:00,68.0,70.0,0.01,0.0,0,False,1.0,7.0,1029.0,4808.0
2013-07-29 02:00:00,68.0,70.0,0.0,3.0,0,False,,2.0,,2036.0
2013-07-29 03:00:00,68.0,70.0,0.0,0.0,0,False,,4.0,,2589.0
2013-07-29 04:00:00,67.0,69.0,0.0,0.0,0,False,,2.0,,1352.0
2013-07-29 05:00:00,68.0,70.0,0.0,0.0,0,False,,15.0,,19066.0
2013-07-29 06:00:00,68.0,71.0,0.0,5.0,0,False,3.0,89.0,2531.0,56676.0
2013-07-29 07:00:00,67.0,73.0,0.0,0.0,0,False,18.0,176.0,21445.0,129398.0
2013-07-29 08:00:00,64.0,75.0,0.0,5.0,0,False,19.0,327.0,18961.0,258895.0
2013-07-29 09:00:00,62.0,78.0,0.0,3.0,0,False,26.0,238.0,47898.0,225057.0
2013-07-29 10:00:00,65.0,81.0,0.0,3.0,0,False,28.0,96.0,80437.0,71099.0
2013-07-29 11:00:00,63.0,83.0,0.0,0.0,0,False,34.0,99.0,54656.0,79717.0
2013-07-29 12:00:00,62.0,85.0,0.0,6.0,0,False,53.0,152.0,82199.0,106185.0
2013-07-29 13:00:00,61.0,82.0,0.0,5.0,0,False,40.0,161.0,59341.0,106699.0
2013-07-29 14:00:00,59.0,82.0,0.0,,0,False,43.0,152.0,70648.0,114674.0
2013-07-29 15:00:00,59.0,82.0,0.0,7.0,0,False,37.0,170.0,89767.0,123244.0
2013-07-29 16:00:00,52.0,82.0,0.0,10.0,0,False,36.0,193.0,47960.0,169144.0
2013-07-29 17:00:00,49.0,79.0,0.0,6.0,0,False,60.0,387.0,70020.0,349108.0
2013-07-29 18:00:00,54.0,76.0,0.0,8.0,0,False,63.0,457.0,83388.0,433027.0
2013-07-29 19:00:00,52.0,77.0,0.0,7.0,0,False,61.0,319.0,74273.0,302732.0
2013-07-29 20:00:00,53.0,76.0,0.0,3.0,0,False,51.0,220.0,63697.0,184537.0
2013-07-29 21:00:00,53.0,75.0,0.0,6.0,0,False,33.0,127.0,52548.0,103243.0
2013-07-29 22:00:00,52.0,74.0,0.0,3.0,0,False,27.0,104.0,31918.0,81128.0
2013-07-29 23:00:00,53.0,72.0,0.0,5.0,0,False,18.0,50.0,39071.0,42865.0
2013-07-30 00:00:00,53.0,71.0,0.0,3.0,1,False,12.0,29.0,11150.0,25396.0
2013-07-30 01:00:00,54.0,69.0,0.0,0.0,1,False,6.0,13.0,6198.0,9855.0
2013-07-30 02:00:00,53.0,68.0,0.0,5.0,1,False,2.0,7.0,4170.0,4976.0
2013-07-30 03:00:00,53.0,67.0,0.0,0.0,1,False,2.0,4.0,2123.0,3159.0
2013-07-30 04:00:00,53.0,68.0,0.0,3.0,1,False,,4.0,,2192.0
2013-07-30 05:00:00,54.0,67.0,0.0,3.0,1,False,1.0,19.0,659.0,18808.0
2013-07-30 06:00:00,53.0,69.0,0.0,6.0,1,False,2.0,113.0,1645.0,75345.0
2013-07-30 07:00:00,55.0,70.0,0.0,3.0,1,False,5.0,218.0,3798.0,148387.0
2013-07-30 08:00:00,54.0,72.0,0.0,3.0,1,False,17.0,351.0,17999.0,291540.0
2013-07-30 09:00:00,54.0,75.0,0.0,3.0,1,False,22.0,257.0,20909.0,201622.0
2013-07-30 10:00:00,55.0,79.0,0.0,8.0,1,False,25.0,127.0,26156.0,97662.0
2013-07-30 11:00:00,54.0,80.0,0.0,6.0,1,False,35.0,108.0,48255.0,86182.0
2013-07-30 12:00:00,54.0,81.0,0.0,5.0,1,False,37.0,148.0,50804.0,842499.0
2013-07-30 13:00:00,54.0,81.0,0.0,7.0,1,False,36.0,156.0,56280.0,121307.0
2013-07-30 14:00:00,53.0,80.0,0.0,0.0,1,False,49.0,149.0,70097.0,108166.0
2013-07-30 15:00:00,52.0,79.0,0.0,6.0,1,False,45.0,154.0,88457.0,119315.0
2013-07-30 16:00:00,52.0,79.0,0.0,8.0,1,False,49.0,222.0,70688.0,187877.0
2013-07-30 17:00:00,53.0,79.0,0.0,6.0,1,False,46.0,438.0,50761.0,400393.0
2013-07-30 18:00:00,54.0,77.0,0.0,6.0,1,False,80.0,415.0,108232.0,408136.0
2013-07-30 19:00:00,54.0,76.0,0.0,5.0,1,False,49.0,312.0,64856.0,354300.0
2013-07-30 20:00:00,55.0,73.0,0.0,0.0,1,False,26.0,238.0,35974.0,203903.0
2013-07-30 21:00:00,56.0,73.0,0.0,3.0,1,False,25.0,157.0,29768.0,170008.0
2013-07-30 22:00:00,55.0,72.0,0.0,3.0,1,False,31.0,108.0,38037.0,92659.0
2013-07-30 23:00:00,56.0,71.0,0.0,3.0,1,False,18.0,61.0,23332.0,43738.0
2013-07-31 00:00:00,55.0,70.0,0.0,5.0,2,False,14.0,31.0,13269.0,25905.0
2013-07-31 01:00:00,55.0,70.0,0.0,3.0,2,False,5.0,15.0,7499.0,14062.0
2013-07-31 02:00:00,55.0,69.0,0.0,3.0,2,False,5.0,3.0,4492.0,667.0
2013-07-31 03:00:00,56.0,68.0,0.0,0.0,2,False,2.0,5.0,1911.0,4771.0
2013-07-31 04:00:00,55.0,68.0,0.0,3.0,2,False,1.0,5.0,1132.0,2335.0
2013-07-31 05:00:00,57.0,68.0,0.0,0.0,2,False,,14.0,,12596.0
2013-07-31 06:00:00,56.0,70.0,0.0,3.0,2,False,5.0,124.0,5594.0,96889.0
2013-07-31 07:00:00,56.0,72.0,0.0,0.0,2,False,9.0,209.0,11449.0,154284.0
2013-07-31 08:00:00,58.0,73.0,0.0,3.0,2,False,15.0,331.0,31822.0,252495.0
2013-07-31 09:00:00,57.0,77.0,0.0,5.0,2,False,24.0,260.0,32105.0,197815.0
2013-07-31 10:00:00,55.0,79.0,0.0,0.0,2,False,23.0,125.0,34734.0,122878.0
2013-07-31 11:00:00,54.0,80.0,0.0,0.0,2,False,28.0,121.0,41075.0,86202.0
